text,score,label
"Jade: Cheer up, big t. It's Seattle,",0.9997318387031555,POSITIVE
"home of grunge rock, mega-mocha grandes, and--",0.9973832964897156,POSITIVE
"Jackie: And soon the thunderstorm of the century,",0.9986885190010071,POSITIVE
if the weather reports are correct.,0.9242117404937744,NEGATIVE
"Tohru: Grr. Jackie: Oh, sorry.",0.9992782473564148,NEGATIVE
"Jade: Come on, t. I'm treating.",0.9694212675094604,POSITIVE
What'll you have?,0.9961062073707581,POSITIVE
"Tohru: Hmm. Double mocha latte,",0.9983408451080322,NEGATIVE
"or chocochino steamed Espresso,",0.9590096473693848,NEGATIVE
or double decaf half-caff with a twist?,0.9871103763580322,NEGATIVE
Uncle: Hot <i> cha!</i> À coffee is coffee!,0.9891256093978882,POSITIVE
"Police radio: All units, robbery in progress.",0.9402078986167908,NEGATIVE
Clarksman aircraft manufacturing.,0.8521329164505005,POSITIVE
"3 youths on skateboards, appear armed and dangerous,",0.947509765625,NEGATIVE
possibly using some sort of flamethrower.,0.9878613948822021,NEGATIVE
"Jackie: Ice. Tohru: No, thank you.",0.9984179735183716,POSITIVE
I prefer my coffee piping hot.,0.9924841523170471,POSITIVE
"Jade: Your attention, please.",0.9990575909614563,POSITIVE
This flight has been grounded.,0.9984111785888672,NEGATIVE
Strikemaster ice: I thought we put you dawgs to sleep.,0.9993526339530945,NEGATIVE
Mc cobra: Ha ha ha!,0.9927583932876587,NEGATIVE
Uncle: Uhh!,0.9751927256584167,NEGATIVE
Jade hyah!,0.9947258830070496,POSITIVE
Jackie: Where is drago?,0.9971939325332642,NEGATIVE
"Strikemaster ice: Kickin' it in his new digs, where else?",0.9963323473930359,NEGATIVE
"Love to stay and jaw,",0.999880313873291,POSITIVE
but we've burned too much daylight as it is.,0.9958934783935547,NEGATIVE
Peace!,0.9998447895050049,POSITIVE
Jade: That's one way to get more legroom.,0.9992641806602478,NEGATIVE
(Whooshing),0.9954313039779663,NEGATIVE
(Whooshing),0.9954313039779663,NEGATIVE
Jackie: Uhh!,0.9649809002876282,NEGATIVE
Bwaaa!,0.9358919262886047,NEGATIVE
Dj fist: Uhh!,0.9694415926933289,NEGATIVE
Jade: Ooh. That's gonna leave a mark.,0.9973588585853577,POSITIVE
Strikemaster ice: We outta here.,0.9890432357788086,NEGATIVE
"Jade: Uncle Jackie, they're getting away!",0.7657546401023865,POSITIVE
"Jackie: Jade, what are you doing?!",0.8376567363739014,NEGATIVE
Jade: Is this a trick question?,0.996559202671051,NEGATIVE
"Strikemaster ice: One chan ka-Bob, coming up!",0.9968738555908203,POSITIVE
"Strikemaster ice: Yo, d.",0.9598707556724548,POSITIVE
Check out the windage we snagged.,0.8052319884300232,POSITIVE
Jade: Gotcha!,0.9995436072349548,POSITIVE
Jackie: Jade!,0.9985507130622864,POSITIVE
"Jade: I really gotta work on that ""look before you leap"" thing.",0.936072587966919,NEGATIVE
Jackie: Drago could have taken Jade anywhere in the city.,0.9939008951187134,NEGATIVE
Uncle: No. Drago came to Seattle with a purpose.,0.9878380298614502,POSITIVE
"Discover purpose, and Jade's location becomes clear.",0.9965835809707642,POSITIVE
Tohru: He certainly did not come to Seattle,0.9967721104621887,NEGATIVE
for the weather.,0.9859105348587036,POSITIVE
Jackie: Perhaps he did.,0.879565954208374,POSITIVE
"Uncle: Jackie, explain.",0.7248627543449402,NEGATIVE
Jackie: Drago's power was magnified,0.9994439482688904,POSITIVE
when he was struck by the lightning,0.5809493660926819,NEGATIVE
"at the junkyard, so--",0.9995489716529846,NEGATIVE
tohru: So his new lair would be easily accessible,0.9724864959716797,NEGATIVE
to the power of Seattle's frequent thunderstorms.,0.9995904564857483,POSITIVE
"Uncle: One more thing,",0.9582142233848572,NEGATIVE
taller is better for lightning rods.,0.9154424071311951,POSITIVE
Jade: No way.,0.998863697052002,NEGATIVE
Drago's new crib is the space needle?,0.9963285326957703,NEGATIVE
Jade: So this is what all those freaky robberies were about.,0.993473470211029,POSITIVE
(Whooshing),0.9954313039779663,NEGATIVE
Jade: This place rocks!,0.9998528957366943,POSITIVE
Mc cobra: Waah! Ooh! Aah!,0.9224952459335327,NEGATIVE
Jade: Whoa. Life-sized robomercs.,0.8805966973304749,NEGATIVE
Strikemaster ice: Rule number one--,0.6963274478912354,POSITIVE
there are no rules.,0.9894399046897888,NEGATIVE
Mc cobra: Yaah!,0.9462613463401794,NEGATIVE
"Dude, you're seriously wack!",0.9994927644729614,POSITIVE
Strikemaster ice: Word.,0.8018719553947449,NEGATIVE
"Drago, on intercom: Ice!",0.9577023983001709,NEGATIVE
Strikemaster ice: Yo. Drago: Playtime's over.,0.9965482354164124,NEGATIVE
The storm's almost here.,0.9925079941749573,POSITIVE
Finish securing the lightning rod.,0.999037504196167,POSITIVE
"Mc cobra: You got it, dawg.",0.9934280514717102,POSITIVE
"I mean, sir, dawg. Dawg sir!",0.9959024786949158,NEGATIVE
"Drago: Once I absorb the storm's lightning,",0.7977423071861267,NEGATIVE
I'll be able to wipe out entire cities.,0.9989553689956665,NEGATIVE
No one will dare oppose me!,0.9703109860420227,POSITIVE
(Alarm beeping),0.7912216782569885,NEGATIVE
Drago: Except for those chans!,0.9119794964790344,NEGATIVE
I'll make the adjustments up on the roof.,0.9960773587226868,POSITIVE
You three can deal with our party crashers.,0.9968292117118835,POSITIVE
(Sniffs),0.9579147696495056,NEGATIVE
Jade: I gotta warn uncle Jackie.,0.9961889386177063,NEGATIVE
"Jade, on p.A.: Uncle Jackie! Come here, uncle Jackie!",0.9924922585487366,POSITIVE
"Jackie: Jade, where are you?",0.9666605591773987,NEGATIVE
"Jade: Uncle Jackie, if you can hear me,",0.9964572787284851,POSITIVE
it's a trap! Ice and his crew are--aah!,0.9985666871070862,NEGATIVE
Jackie: Jade? Jade?!,0.9777355194091797,NEGATIVE
"Strikemaster ice: Yeah, nothing like a roaring fire",0.9906518459320068,POSITIVE
to warm up a rainy day.,0.9963139891624451,POSITIVE
"Strikemaster ice: Give it up, runt.",0.9989240765571594,NEGATIVE
No way you gettin' outta this room alive.,0.9772446155548096,NEGATIVE
(Music blaring),0.995912492275238,POSITIVE
Strikemaster ice: Aah! Aah! Uhh!,0.9708617925643921,NEGATIVE
"Jade: What, no earplugs?",0.9962387084960938,NEGATIVE
Uncle: Aiyaah-ah-ah-ah!,0.907586395740509,POSITIVE
(Dizzy) Uncle doesn't feel so good.,0.8809833526611328,POSITIVE
Tohru: <i> Sensei!</i> Àjackie: Uncle!,0.9742807745933533,NEGATIVE
Uncle: Can't uncle have one moment to clear head?,0.9976825714111328,NEGATIVE
Mc cobra: Uhh!,0.9924010038375854,NEGATIVE
Ohh!,0.845105767250061,POSITIVE
Uncle: Must uncle do everything?,0.9965298771858215,NEGATIVE
Mc cobra: Uhh!,0.9924010038375854,NEGATIVE
"Jade: Uncle Jackie, drago's up on the roof",0.9807952046394348,POSITIVE
tryin' to get supercharged by the storm.,0.9965720176696777,NEGATIVE
Jackie: Uncle and I will stop drago.,0.9969192743301392,NEGATIVE
"Tohru, take Jade outside to safety.",0.7569945454597473,POSITIVE
"Tohru: Uh, but it's raining out there.",0.7379496097564697,NEGATIVE
Jade: Ohh.,0.7382145524024963,NEGATIVE
(Elevator music playing),0.9636267423629761,POSITIVE
(Elevator chimes),0.9745620489120483,POSITIVE
Drago: No visitors.,0.9992293119430542,NEGATIVE
Jackie: Whoa! Uncle: Aah!,0.8944714069366455,POSITIVE
Jackie: I suspect drago knows we are here.,0.9916389584541321,POSITIVE
"Tohru: Uhh! Jade, this is not helpful.",0.9997960925102234,NEGATIVE
Huh?,0.9917182922363281,NEGATIVE
"Strikemaster ice: Yo, peewee.",0.9440175294876099,NEGATIVE
You and me got some unfinished bidness.,0.9963357448577881,NEGATIVE
"Tohru: Jade, run!",0.9560568332672119,NEGATIVE
"Jade: I got your back, t.!",0.9071516394615173,NEGATIVE
Tohru: No! The other way!,0.9784441590309143,NEGATIVE
Whoa!,0.9698188304901123,POSITIVE
"Strikemaster ice: Looks like it's just you and me, homes.",0.9872854351997375,POSITIVE
<i>Mano a</i> sumo.,0.9498376250267029,NEGATIVE
Uncle: This is why uncle's shop on ground floor.,0.9941937327384949,NEGATIVE
Tohru: Uhh!,0.9854896068572998,NEGATIVE
Strikemaster ice: Ha ha ha!,0.980674147605896,NEGATIVE
"Ah, snap! Game over.",0.9940432906150818,POSITIVE
"Jade: Hey, why don't you pick on somebody your own size?",0.9923121333122253,NEGATIVE
Think you got game?,0.7311047315597534,NEGATIVE
Bring it on.,0.9997690320014954,POSITIVE
Tohru: Whoa!,0.9062175750732422,POSITIVE
Strikemaster ice: Waah!,0.9097884297370911,NEGATIVE
Jackie and uncle: Bad day! Bad day! Bad day! Bad day!,0.9997113347053528,NEGATIVE
"Jackie: We're pulling your plug, drago.",0.9798932075500488,NEGATIVE
Uncle: <i> Yumo guay guai</i> à <i> fie Dee tseio!</i>,0.8096311092376709,NEGATIVE
<i>Yumo guay guai</i> à <i> fie Dee tseio!</i>,0.8152478933334351,NEGATIVE
<i>Yumo guay guai</i> à <i> fie Dee tseio!</i>,0.8152478933334351,NEGATIVE
Drago: Too late! The storm has arrived!,0.9748281836509705,NEGATIVE
Uncle: Jackie!,0.995933473110199,POSITIVE
Jackie: I know! We need a distraction.,0.9981676340103149,NEGATIVE
Strikemaster ice: Not bad for a short stack.,0.985213577747345,POSITIVE
"But today, first is best, and second is dead last.",0.756468653678894,POSITIVE
"Jade: Think I'm ready for that rematch now, drew.",0.9858810901641846,POSITIVE
(Gasping),0.9779102206230164,NEGATIVE
"Jade: Aw, the ice man's all wet.",0.9979945421218872,NEGATIVE
We'd better get you dried off,0.9996215105056763,NEGATIVE
before you catch something nasty.,0.995713472366333,NEGATIVE
(Whooshing),0.9954313039779663,NEGATIVE
Jackie: Bwaaah! (Gulps),0.9683009386062622,NEGATIVE
Uncle: <i> Yumo guay guai</i> à <i> fie Dee tseio!</i>,0.8096311092376709,NEGATIVE
Drago: Uhh!,0.992530882358551,NEGATIVE
Uncle: <i> Yumo guay guai</i> à <i> fie Dee tseio!</i>,0.8096311092376709,NEGATIVE
<i>Yumo guay guai</i> à <i> fie Dee tseio!</i>,0.8152478933334351,NEGATIVE
Drago: No! Not now!,0.9959943294525146,NEGATIVE
Aah!,0.9799882173538208,POSITIVE
Jade: Ohh!,0.9642836451530457,POSITIVE
don't tell me we missed all the fireworks?,0.994202196598053,NEGATIVE
Drago: You can't defeat me!,0.9987047910690308,POSITIVE
I'm on top of the world!,0.9998421669006348,POSITIVE
"Jackie: Jade, I have reconsidered.",0.5948255658149719,NEGATIVE
If you promise to play,0.9984787106513977,POSITIVE
"only after your homework is completed,",0.667807936668396,NEGATIVE
you may have the robomercs game.,0.9884322285652161,NEGATIVE
"Jade: No, thanks, uncle Jackie.",0.9978312849998474,POSITIVE
Been there. Done that.,0.9949690699577332,NEGATIVE
"Jackie: Well, I am very proud of you.",0.9998586177825928,POSITIVE
"Tohru: Jade, I do not believe this will fit",0.9956662654876709,NEGATIVE
in the overhead compartment.,0.7430015206336975,NEGATIVE
"Jade: Hey, Jackie, do you like riding roller coasters?",0.9974452257156372,POSITIVE
Jackie: I do like these kind of exciting games.,0.9998646974563599,POSITIVE
"Roller coaster, airplane, everything high, fast.",0.9989780187606812,POSITIVE
"It makes my blood go fast, then I like it.",0.9997721314430237,POSITIVE
I don't know why I like these kind of things.,0.8297595977783203,NEGATIVE
Tohru: Unh! Oh!,0.9763771891593933,POSITIVE
"Jade: That's it, big guy. Only 2 more miles.",0.9906161427497864,NEGATIVE
"Tohru: Oh, I can't-- I can't make it.",0.9993758797645569,NEGATIVE
Jade: Can't isn't in our vocabulary.,0.9995297193527222,NEGATIVE
Feel the burn!,0.6177478432655334,NEGATIVE
(Tohru groans),0.9940223097801208,NEGATIVE
Uncle: Aiiyaa!,0.9903368949890137,POSITIVE
Jackie!,0.9993489384651184,POSITIVE
"Jade: What is it, uncle?",0.9944738745689392,NEGATIVE
Uncle: A drum!,0.943571925163269,POSITIVE
"The immortal relic used to defeat po Kong,",0.9780939221382141,POSITIVE
the mountain demon.,0.9896547794342041,NEGATIVE
Demon chi has been activated!,0.9810954928398132,POSITIVE
Jackie: Canada.,0.9914675951004028,POSITIVE
Stone walls. Must be Quebec.,0.9649670124053955,NEGATIVE
It's a walled city.,0.998077392578125,POSITIVE
We'd better move quickly.,0.9979721903800964,NEGATIVE
"After losing the thunder demon chi,",0.9950340986251831,NEGATIVE
drago will be more determined than ever.,0.9963034391403198,POSITIVE
(Tohru breathing heavily),0.9273184537887573,NEGATIVE
Jade: Going somewhere?,0.9857288599014282,NEGATIVE
Jackie: Canada. The mountain demon chi is in Quebec.,0.9703656435012817,POSITIVE
Jade: Cool! I can practice my French.,0.9997957348823547,POSITIVE
"Croissant, crepe, creme brulee, baguette.",0.7057996988296509,NEGATIVE
Tohru: Mmm! Baguette.,0.9787424802780151,POSITIVE
"Jade: No baguette, tohru!",0.9959774613380432,NEGATIVE
Think lean and mean protein.,0.9776451587677002,NEGATIVE
"No bread, no pasta, no rice, no cookies, no cake.",0.9994268417358398,NEGATIVE
Jackie: No Quebec.,0.9981369972229004,NEGATIVE
And no argument.,0.9766476154327393,NEGATIVE
You have a big math test tomorrow. Remember?,0.973909318447113,NEGATIVE
You stay here with tohru.,0.9971211552619934,POSITIVE
Jade: Aww. Tohru: Ugh!,0.9991807341575623,NEGATIVE
(Chi-o-matic sputtering),0.9994888305664062,NEGATIVE
Jackie: Is it broken?,0.9984549283981323,NEGATIVE
Uncle: Not anymore.,0.9893447756767273,NEGATIVE
"Jackie: ""Ancient rice and artifacts collection?""",0.9918670058250427,NEGATIVE
Rice? I thought we were searching for a drum.,0.9989184141159058,NEGATIVE
Maybe that thing <i> is</i> broken.,0.9997178912162781,NEGATIVE
Maybe it's that new containment jar.,0.9910258650779724,NEGATIVE
Uncle: Since when are you the big-time expert?,0.8909579515457153,NEGATIVE
New containment jar not a problem.,0.9816505312919617,POSITIVE
Uncle made so device can hold,0.991142988204956,NEGATIVE
more than one demon chi at once.,0.9764822125434875,POSITIVE
Does not affect the way detector works.,0.9913333058357239,NEGATIVE
Now knock.,0.7321861982345581,POSITIVE
French woman: <i> Bonjour.</i>,0.987957775592804,POSITIVE
<i>Comment allez-vous</i> à <i> aujourd'hui?</i>,0.9792758226394653,NEGATIVE
Jackie: Maybe we should have brought Jade.,0.9985926747322083,NEGATIVE
Jackie: Uh... <i> Bonjour.</i>,0.9874089956283569,NEGATIVE
"My name is Jackie chan,",0.9942775368690491,POSITIVE
and this is my uncle.,0.9989998936653137,POSITIVE
"We are from America,",0.981938898563385,POSITIVE
and we are looking for an ancient drum.,0.9964478015899658,NEGATIVE
Do you have one?,0.9144560694694519,NEGATIVE
French woman: <i>Bienvenue.</i>,0.9909507036209106,POSITIVE
"<i>Entree, entree.</i>",0.9946436882019043,POSITIVE
<i>Merci de venir.</i>,0.7848777174949646,POSITIVE
<i>Amusez-vous.</i>,0.647931694984436,POSITIVE
Uncle: Uncle knows that people collect many things...,0.9983733892440796,POSITIVE
But rice?,0.9549710750579834,NEGATIVE
Chopsticks?,0.9962182641029358,NEGATIVE
Jackie: Wooden chopsticks.,0.9988763928413391,NEGATIVE
"Uncle: Carved from ancient drumsticks, used to play",0.59382164478302,POSITIVE
immortal drum.,0.999482274055481,POSITIVE
Jackie: But which ones?,0.9891142845153809,NEGATIVE
"Drago: Chan fried rice, anyone?",0.9982050657272339,NEGATIVE
Uncle: Aiiyaa!,0.9903368949890137,POSITIVE
Jackie: Drago!,0.9722899794578552,NEGATIVE
"Drago: I'd say it was good to see you, chan,",0.9996485710144043,POSITIVE
"but why start the day with a big, fat lie?",0.9992383718490601,NEGATIVE
Jackie: Uncle!,0.9932492971420288,POSITIVE
The chopsticks!,0.8204857707023621,POSITIVE
We will have to take them all!,0.997871994972229,POSITIVE
French woman: <i> Qu'est-ce</i> à <i> que c'est?</i>,0.8795165419578552,NEGATIVE
Jackie: Watch out!,0.9996873140335083,POSITIVE
"Uh, you know, I never did get your name.",0.9973669648170471,NEGATIVE
Uncle: Aiiyaaa!,0.9378215074539185,POSITIVE
Drago: So how would you like your uncle to be cooked?,0.989105761051178,NEGATIVE
"Rare, medium or well-done!",0.9983572363853455,POSITIVE
Jackie: Strike.,0.9976446032524109,NEGATIVE
Uncle: Maybe uncle should retire?,0.9994057416915894,NEGATIVE
"Drago: Dead end, old man,",0.9969614148139954,NEGATIVE
in more ways than one.,0.9975595474243164,POSITIVE
(Tohru grunting),0.9916865229606628,NEGATIVE
"Jade: Come on, tohru.",0.9768087863922119,POSITIVE
You need to get in shape.,0.9971694350242615,NEGATIVE
"No pain, no gain.",0.8669394254684448,POSITIVE
Almost there.,0.9957276582717896,POSITIVE
(Tohru grunts),0.9909123182296753,NEGATIVE
Jade: Perfect! That was one.,0.999868631362915,POSITIVE
"Way to push yourself, dude.",0.9907950758934021,NEGATIVE
"Eating right is cool, you dig?",0.9995442032814026,POSITIVE
"If you don't, your butt's too big.",0.9996457099914551,NEGATIVE
"Sorry, pal.",0.9997453093528748,NEGATIVE
Think lean. But cheer up!,0.9993249177932739,POSITIVE
There's a tasty tofu Patty back home with your name on it.,0.9644785523414612,POSITIVE
(Tohru groans),0.9940223097801208,NEGATIVE
Jackie: I don't think I've ever been so tired.,0.9981118440628052,POSITIVE
(Yawns),0.9986536502838135,NEGATIVE
Uncle: No yawning!,0.9777786135673523,POSITIVE
We have work to do!,0.9993510842323303,POSITIVE
(Yawns),0.9986536502838135,NEGATIVE
"Jackie: I know, I know.",0.9820250272750854,POSITIVE
We must find which chopsticks,0.9974495768547058,NEGATIVE
contain the mountain demon chi.,0.5690118670463562,POSITIVE
(Uncle yawns),0.9948286414146423,NEGATIVE
(Grunts),0.9939149022102356,NEGATIVE
Jackie: You falling asleep!,0.9990874528884888,NEGATIVE
Uncle: Stop pointing finger!,0.9985081553459167,NEGATIVE
You are the one falling asleep!,0.9991505146026611,NEGATIVE
"Jackie: No, I am wide awake!",0.9934279322624207,POSITIVE
"But you, you are doing this!",0.9993014335632324,POSITIVE
(Imitates yawn),0.9903590083122253,NEGATIVE
Uncle: Not sleeping.,0.9837942719459534,NEGATIVE
Resting eyes.,0.9963580965995789,POSITIVE
But maybe tea will help you keep yours open.,0.9800276160240173,POSITIVE
Uncle will put kettle on...,0.9287316799163818,NEGATIVE
In just a minute.,0.5736182332038879,NEGATIVE
(Both snoring),0.9990756511688232,NEGATIVE
(Stomach growls),0.9837580323219299,NEGATIVE
(Stomach growls),0.9837580323219299,NEGATIVE
Tohru: I heard you the first time.,0.998969316482544,POSITIVE
(Both snoring),0.9990756511688232,NEGATIVE
"Tohru: Ohh, I hate fish...",0.9971137046813965,NEGATIVE
And tofu Patty.,0.987528920173645,NEGATIVE
Mmm. Yummy pork fried rice.,0.8146912455558777,NEGATIVE
No. Jade said I should not have rice.,0.9977491497993469,NEGATIVE
One bite couldn't hurt.,0.9673708081245422,POSITIVE
Jade.,0.9039792418479919,POSITIVE
Hmm.,0.9875869750976562,NEGATIVE
Pretty.,0.9997878670692444,POSITIVE
(Drago growls),0.9834000468254089,NEGATIVE
Drago: I can't believe we're back in this lame junkyard!,0.9995792508125305,NEGATIVE
"The space needle lair, gone!",0.9992740750312805,NEGATIVE
